y,x1,x2,w1
1.3707285109977487,0.40901133899262376,-0.5259730201730815,1.0295438728229003
-1.9789480118637148,3.561270807778165,-1.0932991298099568,0.17611971955830777
1.847777821517373,7.000273968459934,-1.2765815247149146,-0.21190750091461244
-0.17887939069257225,-4.753693543693593,0.3074293133989795,-0.45384993723121697
1.1122079954047401,-2.303370265610382,0.0841109856031429,-0.5469419363730345
-4.902680200042207,2.1865091071043192,-1.8633950252416245,0.7774453131973491
2.52500756552062,3.159285608564631,-0.37904052640604824,0.9722173850688177
3.452641085385101,-2.9366322570525454,1.8140947695082643,-1.3918372934895962
1.8352818891486393,-2.0429103926109096,-0.4065773105851366,-0.33460199110595573
2.236478570766569,1.7776992816928527,-0.35836346593149854,-0.3858187201872023
3.913031092840918,5.078563016551725,-0.08613009286727165,0.5961799792746163
-0.6455740620758768,4.2926901939018345,0.15708253330299385,0.5441788391122019
-1.1374004391862742,-5.771838450960287,-0.5361600824866058,0.41734032204691496
-2.1376887984314763,1.250328329915026,0.160234664681685,-1.2555765982221532
-1.155903740643069,0.7206222130825285,0.868303068268091,-1.2355852056076269
-3.6154302050955702,-7.882016065746329,-3.0879009063804213,-0.0192426811994794
2.130863084565181,1.2322170650955517,1.2996510655917062,-0.41667870995180384
0.6613742927141255,-3.2343985751409114,-0.15819637585017063,1.1120076002463797
0.9375528774810951,3.028890055832038,-1.778182918395567,-0.6256938417115623
-3.4052842478368595,0.06143530583626,-1.1202900880374305,-1.506411585342299
1.521667953505131,-2.0304054820820165,0.5971530182474459,-0.18678342923360525
-1.5861678534959203,-3.4525775581827074,-0.3017523423057295,0.3668914662573036
4.001518499980934,-1.1766970193093493,0.3870960458338194,-1.389597152776927
3.2516372918453937,-1.147518305794778,1.4514068310549841,0.4975406313880695
-0.5034806798034165,3.303291051421726,-1.5458724162310904,-1.2935225567888682
3.862232234395083,-2.437879518575341,0.6415632473897511,-0.6382737575943411
-1.2979291843199399,-0.056915727079641265,-1.6084982339483367,0.2864598667557937
0.6671890083973706,4.344018794046629,-0.3150840412411545,0.8366834031244034
5.195951724205771,-2.8565980182784183,-1.4973951942629506,0.6755743342236067
1.2972189329455723,-2.625913483055813,-0.15913998610765703,-1.0147606172437496
3.503706963078848,0.35322602406514186,-0.7703029485196106,0.12525163437958972
1.5262144934581012,2.39769393748223,-0.8939382626994856,-0.9911801450061621
1.2243942640202763,1.766211097625814,0.20335457577702815,2.310078182127725
3.025960465321333,3.9166906038273153,0.8390646251223997,0.35451623255673503
0.7006032275742946,-0.25420532302169685,0.1825913187946903,0.29173808717844785
2.7930133685827236,-1.7030320724346941,-0.18588513303930998,0.24644705897967542
-2.1589823378050133,4.760118676432796,-1.4214652140715223,-0.2271827506619296
5.896411132043229,6.909505770029449,1.0442869400799866,2.5335804376082978
0.20578517686019454,-0.4754505353362122,-1.1046784252136415,0.8639048940307104
0.21263550971501333,-0.037193336853383885,0.11256356775876869,1.6105508574070104
0.5368403583331831,0.5493494332076837,-0.3766227620048522,1.3295334521409299
-2.43060388437479,-1.8124373178320532,-0.08241169859842416,-0.24747675153776552
-1.3028958721499988,-0.05167022684148692,-0.8776986481047764,-0.48864001573029986
5.386799256955266,3.00521609480558,0.612963224576053,0.8178849278201833
1.0998871814079856,1.7378920775883673,-0.5975583382694925,0.5017600340295817
0.2245950319717025,-0.2772070541497401,0.715795617878932,0.26849251313987843
-0.4397253968480392,-1.6955280242750106,-1.6102103738294575,1.0325951671065399
5.522553256271205,3.252460300884869,0.37251265317385773,0.7426361814168866
3.1277766377956207,-2.4936667660554863,0.5610558489416064,0.8821227813900098
2.7766880113072023,-0.5597448244025192,1.2774933341389734,-0.4250841649830601
-0.8861030073529603,-3.386402248262239,-0.6442340729987694,0.609830998679284
0.028953735335140757,-3.514770206376444,0.11904681714678474,-0.5084657630014977
1.2517902152341267,-2.9592610137411866,1.2942952219760286,-0.5007405859910364
-1.0020853699023842,-0.1670380080506505,0.2332546722675566,-0.11104408817255973
2.0045270283062653,-2.0679162712637766,-0.22397212111614795,0.7063884538299986
4.096377723648651,2.4426949532661117,-0.20129811305530218,0.44659122235497223
1.243399107115793,0.7675953689623785,-0.5504310310216415,0.7727030829440263
-0.3248376993577844,-1.3160255581022131,-1.3841412419928225,0.14602263467457874
0.4196014148009144,-4.543088072052859,0.09714311713094459,-0.01844303737855052
3.064710557972883,2.3359710752316007,0.407459817699721,-0.7681863952803865
2.066028441257253,-1.914126039048955,-0.7356691136462403,-1.4635703403061642
-1.529877168186204,0.9503100166159347,-0.22586991922499672,-0.8547186118381745
0.5640968217401788,3.945262859969319,-0.5310433937528897,-1.0038116684448402
-0.33350361834176057,6.286618460838534,-1.8216433020443683,-0.0672920711687343
1.320330785600197,-0.8931850991793484,-0.555955359213594,1.76140641122358
2.7936882392871416,-0.27646558821636913,-0.6635088366862226,-2.049758683740643
-0.7189467649031668,-1.4632408409967361,-1.0477483722296788,1.251434575335729
-1.3903336053182744,-0.5013273383339899,-0.003192756494237917,-0.35836044321426513
-1.8503428955851091,3.47797508500066,-0.3278585648322865,1.5574355307419836
1.2223918874718684,3.7270160597633994,1.9357352052439687,2.048452419476347
-2.514348822448966,0.27943768644023825,0.1471595623684756,0.2743431039705038
2.0095037359592482,-0.09366881413084016,-0.5992224824675003,-1.8081147478947743
3.669925515220033,1.98602361139199,1.3072165161723046,-1.1271744469165652
2.331631432244568,2.715442877836371,0.20177309825103037,0.2013117677466129
1.3615688191670636,2.338936812167932,-1.6682890594172566,0.495312745323998
1.4751903951971168,1.4418802713098646,0.8178072882832442,-0.580295482992332
0.4313536390262265,-2.0236161678961526,0.06246633446190138,-1.1849066027229407
1.7728438358762737,4.887056956361172,-2.3537194768096765,1.1603112419835093
5.915302779291128,-4.1191525203549615,0.8650693602430289,-0.5108089969576399
4.4820569800821515,2.569562262019885,0.988031675260821,0.087453057351799
-1.0642332719654313,-0.851512216160911,0.288053124875924,-1.2901936643788128
6.398615781880775,-2.6425263133147006,2.3558633888613527,0.38542718350057265
0.19297504311453462,0.6962289100073787,-0.2783019580405753,-1.1998984662987981
-4.574692777287517,0.07069923355030111,-0.3020227874589288,-0.04493092244643107
1.8562343498875784,1.4592946292885554,0.45993977219598675,-1.1259804518902967
2.656459247142875,-0.9429055503105586,0.47148692181790697,1.1279568739985673
2.1400250019116362,1.865469530793043,1.2105107063064569,0.18943485555331138
1.0362108428437906,0.7787460867034812,-1.5891009579848852,1.2003599570610597
-2.487253902129796,-3.148652332955434,-0.45796706178148855,-0.5251952644148316
0.6747292808654362,-3.4557604495011978,0.9475416542410848,0.4804403331824641
2.96420904912068,2.287005291817714,0.03310821952525247,0.7987043501025332
3.1919473926318878,1.8456554140705648,0.17590262822393082,0.05369696923748746
3.0645924276835115,0.4134461512476706,1.0714512689495919,-1.18985491041849
2.3989308350049763,1.6187331185797136,-0.8899060942796403,-0.14014473399308697
1.613426190212064,0.28979333400511154,-0.9637605794641572,0.912802182058114
-3.553088299147971,-3.1221331340213987,-0.22796094404597397,-0.280735701355381
3.8902513664386977,1.8760420180125614,-0.6649551658737866,0.24221520302888888
4.107047032104379,1.5400091688459263,1.0198537867780664,0.4943223188627866
-1.6641032698135505,-0.759957261636608,-0.743891153740722,0.4129697373955116
-0.39196684335969856,-2.7057947639457556,1.9172536524494428,-0.9860579272124058
1.68096764954408,-2.2062349196716533,0.3519726073733972,0.059974417400520695
0.5350941251988024,-2.3408695894339084,0.8088326146040274,-1.042362200111795
-0.5179421050927447,-0.5753892923612698,-0.8758148741871199,-0.5872371659141399
-3.3134825427610317,-3.800035942012885,-0.9404536873564985,0.2718820590635274
1.2125894454473158,2.440358996303826,-1.1423075691679727,-0.32621360311260156
0.8836404955879651,2.0945432729041737,0.20568989782757635,0.5529688558432869
-4.251602090658323,-3.658713930564221,-0.3140794168263354,-0.8895945815960298
